Date,AAPL,MSFT,OLS_Spread,Ratio_Spread,Mean_Reversion_Signals,MA_Crossover_Signals,Bollinger_Signals,RSI_Signals,Combined_Signals
2024-01-03,184.25,370.6000061035156,-7.704102835538322,0.49716674842292224,1.0,1.0,1.0,0.0,1.0
2024-01-04,181.91000366210935,367.9400024414063,-8.654753722716123,0.4944012677476626,1.0,-1.0,1.0,1.0,0.0
2024-01-05,181.17999267578125,367.75,-9.28552460973441,0.4926716320211591,0.0,-1.0,0.0,1.0,0.0
2024-01-08,185.55999755859372,374.6900024414063,-8.530349631200323,0.49523605206843335,0.0,-1.0,0.0,1.0,0.0
2024-01-09,185.13999938964844,375.7900085449219,-9.524891548880078,0.4926687649480623,0.0,-1.0,0.0,1.0,0.0
2024-01-10,186.19000244140625,382.7699890136719,-12.12059930890075,0.4864279013127016,0.0,-1.0,0.0,1.0,0.0
2024-01-11,185.58999633789065,384.6300048828125,-13.692109558389973,0.48251564875817593,0.0,-1.0,0.0,1.0,0.0
2024-01-12,185.9199981689453,388.4700012207031,-15.367774681406985,0.4785955095238301,0.0,-1.0,0.0,1.0,0.0
2024-01-16,183.6300048828125,390.2699890136719,-18.597918873015146,0.4705204347044466,0.0,-1.0,0.0,1.0,0.0
2024-01-17,182.67999267578125,389.4700012207031,-19.13008977530714,0.4690476599050333,0.0,-1.0,0.0,1.0,0.0
2024-01-18,188.6300048828125,393.8699951171875,-15.47823662358985,0.4789143809410761,0.0,-1.0,0.0,1.0,0.0
2024-01-19,191.55999755859372,398.6700134277344,-15.055339595116266,0.4804976323942086,0.0,-1.0,0.0,1.0,0.0
2024-01-22,193.88999938964844,396.510009765625,-11.597147113716716,0.48899143682212665,0.0,-1.0,0.0,0.0,0.0
2024-01-23,195.17999267578125,398.8999938964844,-11.555465484738647,0.4892955519232998,0.0,-1.0,0.0,0.0,0.0
2024-01-24,194.5,402.55999755859375,-14.147113211968843,0.4831577930732921,0.0,-1.0,0.0,0.0,0.0
2024-01-25,194.1699981689453,404.8699951171875,-15.683648945553983,0.47958604122477344,0.0,-1.0,0.0,0.0,0.0
2024-01-26,192.4199981689453,403.9299926757813,-16.94267664569216,0.4763696721164087,0.0,-1.0,0.0,0.0,0.0
2024-01-29,191.72999572753903,409.7200012207031,-20.656856138455083,0.4679537126728167,0.0,-1.0,0.0,1.0,0.0
2024-01-30,188.0399932861328,408.5899963378906,-23.75664618068967,0.46021683098337496,1.0,-1.0,1.0,1.0,0.0
2024-01-31,184.3999938964844,397.5799865722656,-21.64601176555408,0.46380602677284705,0.0,-1.0,0.0,0.0,0.0
2024-02-01,186.8600006103516,403.7799987792969,-22.424330952100235,0.462776762532232,0.0,-1.0,0.0,0.0,0.0
2024-02-02,185.8500061035156,411.2200012207031,-27.320310163582633,0.45194787595890623,1.0,-1.0,1.0,0.0,0.0
2024-02-05,187.67999267578125,405.6499938964844,-22.581055289707223,0.4626648477743458,0.0,-1.0,0.0,0.0,0.0
2024-02-06,189.3000030517578,405.489990234375,-20.877473464857985,0.46684260428313307,0.0,-1.0,0.0,0.0,0.0
2024-02-07,189.41000366210935,414.0499877929688,-25.23844176163746,0.45745685121675983,0.0,-1.0,0.0,0.0,0.0
2024-02-08,188.32000732421875,414.1099853515625,-26.35977540040227,0.454758431300184,0.0,-1.0,0.0,0.0,0.0
2024-02-09,188.8500061035156,420.5499877929688,-29.193451725015763,0.44905483672605395,0.0,-1.0,0.0,1.0,0.0
2024-02-12,187.1499938964844,415.260009765625,-28.130457620682336,0.4506814754498341,0.0,-1.0,0.0,1.0,0.0
2024-02-13,185.0399932861328,406.3200073242188,-25.57100912528344,0.45540458247354304,0.0,-1.0,0.0,0.0,0.0
2024-02-14,184.1499938964844,409.489990234375,-28.11672102307574,0.4497057273392315,0.0,-1.0,0.0,0.0,0.0
2024-02-15,183.8600006103516,406.55999755859375,-26.8763510045616,0.4522333769048529,0.0,-1.0,0.0,0.0,0.0
2024-02-16,182.30999755859372,404.05999755859375,-27.120580054479262,0.45119536370871877,0.0,-1.0,0.0,0.0,0.0
2024-02-20,181.55999755859372,402.7900085449219,-27.207252599809095,0.45075596143628005,0.0,-1.0,0.0,0.0,0.0
2024-02-21,182.32000732421875,402.1799926757813,-26.128625689130587,0.45332938148217783,0.0,-1.0,0.0,0.0,0.0
2024-02-22,184.3699951171875,411.6499938964844,-29.024910452717478,0.44788047577027323,0.0,-1.0,0.0,0.0,0.0
2024-02-23,182.5200042724609,410.3399963378906,-30.19067699564971,0.4448018860003267,0.0,-1.0,0.0,0.0,0.0
2024-02-26,181.16000366210935,407.5400085449219,-30.08821709978986,0.44452078290159,0.0,-1.0,0.0,0.0,0.0
2024-02-27,182.6300048828125,407.4800109863281,-28.586878578212463,0.4481937762805748,0.0,-1.0,0.0,0.0,0.0
2024-02-28,181.4199981689453,407.7200012207031,-29.922234495576618,0.44496222315750644,0.0,-1.0,0.0,0.0,0.0
2024-02-29,180.75,413.6400146484375,-33.68431251431414,0.4369741649719835,1.0,-1.0,1.0,0.0,0.0
2024-03-01,179.66000366210938,415.5,-35.74579705855433,0.43239471398822954,1.0,-1.0,1.0,0.0,0.0
2024-03-04,175.10000610351562,414.9200134277344,-40.00286206215574,0.4220090630408031,1.0,-1.0,1.0,1.0,0.0
2024-03-05,170.1199951171875,402.6499938964844,-38.57412404609272,0.42250092560767044,1.0,-1.0,1.0,1.0,0.0
2024-03-06,169.1199951171875,402.0899963378906,-39.28163194485043,0.4206023443942383,0.0,-1.0,0.0,1.0,0.0
2024-03-07,169.0,409.1400146484375,-43.08391931100175,0.413061528937024,1.0,-1.0,1.0,1.0,0.0
2024-03-08,170.72999572753906,406.2200012207031,-39.828772535878755,0.4202894865208271,0.0,-1.0,0.0,1.0,0.0
2024-03-11,172.75,404.5199890136719,-36.92083556631684,0.4270493540287361,0.0,-1.0,0.0,0.0,0.0
2024-03-12,173.22999572753906,415.2799987792969,-42.060896243377755,0.41714023366582414,0.0,-1.0,0.0,1.0,0.0
2024-03-13,171.1300048828125,415.1000061035156,-44.06687518548159,0.41226211121793366,0.0,-1.0,0.0,1.0,0.0
2024-03-14,173.0,425.2200012207031,-47.48265067740343,0.40684821857711095,0.0,-1.0,0.0,1.0,0.0
2024-03-15,172.6199951171875,416.4200134277344,-43.26633744958801,0.41453337868244416,0.0,-1.0,0.0,0.0,0.0
2024-03-18,173.72000122070312,417.3200073242188,-42.63640679881007,0.41627527597961256,0.0,-1.0,0.0,0.0,0.0
2024-03-19,176.0800018310547,421.4100036621094,-42.412650542714175,0.41783536295032364,0.0,-1.0,0.0,0.0,0.0
2024-03-20,178.6699981689453,425.2300109863281,-41.81788070514517,0.42017259730684875,0.0,-1.0,0.0,0.0,0.0
2024-03-21,171.3699951171875,429.3699951171875,-51.28023721534586,0.39911963357014657,0.0,-1.0,0.0,0.0,0.0
2024-03-22,172.27999877929688,428.739990234375,-50.0411759544329,0.40182862038392614,0.0,-1.0,0.0,0.0,0.0
2024-03-25,170.85000610351562,422.8599853515625,-48.39998562754613,0.4040344606299701,0.0,-1.0,0.0,0.0,0.0
2024-03-26,169.7100067138672,421.6499938964844,-48.90799486339864,0.4024902387536408,0.0,-1.0,0.0,0.0,0.0
2024-03-27,173.30999755859375,421.4299926757813,-45.19309526892522,0.4112426751076692,0.0,-1.0,0.0,0.0,0.0
2024-03-28,171.47999572753906,420.7200012207031,-46.65226174655197,0.4075869823873273,0.0,-1.0,0.0,0.0,0.0
2024-04-01,170.02999877929688,424.5700073242188,-50.113153845552944,0.4004757657067733,0.0,-1.0,0.0,0.0,0.0
2024-04-02,168.83999633789062,421.4400024414063,-49.6683246863154,0.4006264126798566,0.0,-1.0,0.0,0.0,0.0
2024-04-03,169.64999389648438,420.4500122070313,-48.341245723672614,0.40349622778212224,0.0,-1.0,0.0,0.0,0.0
2024-04-04,168.82000732421875,417.8800048828125,-47.82889279653671,0.403991589335703,0.0,-1.0,0.0,0.0,0.0
2024-04-05,169.5800018310547,425.5199890136719,-51.05933535071995,0.3985241732688758,0.0,-1.0,0.0,0.0,0.0
2024-04-08,168.4499969482422,424.5899963378906,-51.70359613035765,0.39673567064964227,0.0,-1.0,0.0,0.0,0.0
2024-04-09,169.6699981689453,426.2799987792969,-51.36629941006845,0.3980247692943966,0.0,-1.0,0.0,0.0,0.0
2024-04-10,167.77999877929688,423.260009765625,-51.67892954375856,0.39639936423996913,0.0,-1.0,0.0,0.0,0.0
2024-04-11,175.0399932861328,427.9299926757813,-46.85811194617071,0.40903885280775554,0.0,-1.0,0.0,0.0,0.0
2024-04-12,176.5500030517578,421.8999938964844,-42.19857592569204,0.4184641043040057,0.0,-1.0,0.0,0.0,0.0
2024-04-15,172.69000244140625,413.6400146484375,-41.74431007290789,0.4174886285800459,0.0,-1.0,0.0,0.0,0.0
2024-04-16,169.3800048828125,414.5799865722656,-45.54526399173943,0.4085580837686862,0.0,-1.0,0.0,0.0,0.0
2024-04-17,168.0,411.8399963378906,-45.49414566921476,0.4079254115527085,0.0,-1.0,0.0,0.0,0.0
2024-04-18,167.0399932861328,404.2699890136719,-42.50026488,0.4131891998554554,0.0,-1.0,0.0,0.0,0.0
2024-04-19,165.0,399.1199951171875,-41.850366910266786,0.4134095059596139,0.0,-1.0,0.0,0.0,0.0
2024-04-22,165.83999633789062,400.9599914550781,-41.97141832497567,0.4136073420593901,0.0,-1.0,0.0,0.0,0.0
2024-04-23,166.89999389648438,407.5700073242188,-44.36389551585199,0.4095001862188469,0.0,-1.0,0.0,0.0,0.0
2024-04-24,169.02000427246094,409.05999755859375,-43.02212134429246,0.4131912318027394,0.0,-1.0,0.0,0.0,0.0
2024-04-25,169.88999938964844,399.0400085449219,-36.91858976599406,0.425746781655161,-1.0,-1.0,-1.0,-1.0,-1.0
2024-04-26,169.3000030517578,406.3200073242188,-41.31099935965844,0.41666666666666663,0.0,-1.0,0.0,0.0,0.0
2024-04-29,173.5,402.25,-34.98519851091058,0.43132380360472344,-1.0,-1.0,-1.0,-1.0,-1.0
2024-04-30,170.3300018310547,389.3299865722656,-31.406949624911107,0.437495203826122,-1.0,1.0,-1.0,-1.0,0.0
2024-05-01,169.3000030517578,394.9400024414063,-35.36711355294196,0.42867271485591113,0.0,1.0,0.0,0.0,0.0
2024-05-02,173.02999877929688,397.8399963378906,-33.15181247961269,0.43492358830694405,0.0,1.0,0.0,0.0,0.0
2024-05-03,183.3800048828125,406.6600036621094,-27.408580880099123,0.45094182666457044,-1.0,1.0,-1.0,0.0,0.0
2024-05-06,181.7100067138672,413.5400085449219,-32.67207165244852,0.4394012742642009,0.0,1.0,0.0,0.0,0.0
2024-05-07,182.3999938964844,409.3399963378906,-29.78837777089015,0.44559533768579485,0.0,1.0,0.0,0.0,0.0
2024-05-08,182.7400054931641,410.5400085449219,-30.075144070943367,0.44512106418287956,0.0,1.0,0.0,0.0,0.0
2024-05-09,184.57000732421875,412.3200073242188,-29.174852691614007,0.4476377668937277,0.0,1.0,0.0,0.0,0.0
2024-05-10,183.0500030517578,414.739990234375,-31.958837271666795,0.4413608703330341,0.0,1.0,0.0,0.0,0.0
2024-05-13,186.27999877929688,413.7200012207031,-28.19609148964156,0.4502562076517154,0.0,1.0,0.0,0.0,0.0
2024-05-14,187.42999267578125,416.55999755859375,-28.52945494649279,0.44994717153419694,0.0,1.0,0.0,0.0,0.0
2024-05-15,189.72000122070312,423.0799865722656,-29.644899260105547,0.4484258467477694,0.0,1.0,0.0,0.0,0.0
2024-05-16,189.83999633789065,420.989990234375,-28.433278990134482,0.4509370786516855,0.0,1.0,0.0,0.0,0.0
2024-05-17,189.8699951171875,420.2099914550781,-27.99587935984843,0.4518455033868114,0.0,1.0,0.0,0.0,0.0
2024-05-20,191.0399932861328,425.3399963378906,-29.505331993019098,0.4491465531832337,0.0,1.0,0.0,0.0,0.0
2024-05-21,192.3500061035156,429.0400085449219,-30.12787107420945,0.448326501660919,0.0,1.0,0.0,0.0,0.0
2024-05-22,190.8999938964844,430.5199890136719,-32.350891288970644,0.4434172599833037,0.0,1.0,0.0,0.0,0.0
2024-05-23,186.8800048828125,427.0,-34.5323562463162,0.43765809106045084,0.0,1.0,0.0,0.0,0.0
2024-05-24,189.97999572753903,430.1600036621094,-33.08286565267056,0.4416496050543283,0.0,1.0,0.0,0.0,0.0
2024-05-28,189.9900054931641,430.3200073242188,-33.15642733591821,0.44150864998015,0.0,1.0,0.0,0.0,0.0
2024-05-29,190.2899932861328,429.1700134277344,-32.255786690027776,0.443390701429271,0.0,1.0,0.0,0.0,0.0
2024-05-30,191.2899932861328,414.6700134277344,-23.68229747935453,0.4613065500080329,-1.0,1.0,-1.0,0.0,0.0
2024-05-31,192.25,415.1300048828125,-22.9625487187312,0.46310793664329436,-1.0,1.0,-1.0,0.0,0.0
2024-06-03,194.02999877929688,413.5199890136719,-20.34162319364475,0.4692155250876683,-1.0,1.0,-1.0,0.0,0.0
2024-06-04,194.3500061035156,416.0700073242188,-21.353514915077483,0.4671089063914912,0.0,1.0,0.0,0.0,0.0
2024-06-05,195.8699951171875,424.010009765625,-23.98066540642,0.46194663004643743,0.0,1.0,0.0,0.0,0.0
2024-06-06,194.47999572753903,424.5199890136719,-25.637031853499508,0.45811740497636666,0.0,1.0,0.0,0.0,0.0
2024-06-07,196.88999938964844,423.8500061035156,-22.87708968508639,0.4645275369927978,0.0,1.0,0.0,0.0,0.0
