,asset1,asset2,mean,std,min,max,negative_pct,missing_pct
AMD|||IDXX,AMD,IDXX,0.4503639537017922,0.1950979541804621,-0.02825213047835824,0.7048923373620266,0.4,5.800000000000001
AMD|||INTC,AMD,INTC,0.6003459830426982,0.22121261743425405,-0.006505830902431852,0.8567345979016757,0.6,5.800000000000001
AMD|||INTU,AMD,INTU,0.607924140549885,0.1520540052301149,0.21863690668011102,0.7859835474933959,0.0,5.800000000000001
AMD|||ISRG,AMD,ISRG,0.49116998705990944,0.19505774284808708,-0.007955624550039463,0.7643006334613309,0.4,5.800000000000001
AMD|||KDP,AMD,KDP,0.1603001296933906,0.2415598555913789,-0.42302674982355165,0.5512222801470137,24.0,5.800000000000001
AMD|||KHC,AMD,KHC,-0.036647705070853194,0.1562240389366823,-0.40999859690417406,0.2989640085685589,53.400000000000006,5.800000000000001
AMD|||KLAC,AMD,KLAC,0.7458670431948518,0.0996956759113459,0.514979820267806,0.9038463809954931,0.0,5.800000000000001
AMD|||LIN,AMD,LIN,0.4254631372199237,0.21637944117055688,-0.05866863888461171,0.742453212175455,1.6,5.800000000000001
AMD|||LRCX,AMD,LRCX,0.744656956608801,0.09962698082826645,0.5460377532189243,0.8952568720122073,0.0,5.800000000000001
AMD|||LULU,AMD,LULU,0.4710145384534405,0.21631917914735196,0.017177149726878005,0.7543762438760169,0.0,5.800000000000001
AMD|||MAR,AMD,MAR,0.48685200184389665,0.17015653584382587,0.08588462724734557,0.7563189659454207,0.0,5.800000000000001
AMD|||MCHP,AMD,MCHP,0.6806602810531398,0.18713820118307473,0.23339475740272692,0.8685424623494076,0.0,5.800000000000001
AMD|||MDB,AMD,MDB,0.5343115738721094,0.1473476968638363,0.15781437507743262,0.726300964701601,0.0,5.800000000000001
AMD|||MDLZ,AMD,MDLZ,0.24471177762129367,0.18984341111975753,-0.07841157261169858,0.562797672513381,10.0,5.800000000000001
AMD|||MELI,AMD,MELI,0.53500462428231,0.20034515552160667,0.07968992182573569,0.8178880668951377,0.0,5.800000000000001
AMD|||META,AMD,META,0.5324918118064744,0.1349905599137324,0.22684067440703523,0.7336781037204599,0.0,5.800000000000001
AMD|||MNST,AMD,MNST,0.33853599352459973,0.19368350878101714,-0.08960849970508716,0.6281451281058437,8.6,5.800000000000001
AMD|||MRVL,AMD,MRVL,0.7628343838535008,0.14122627246771152,0.456234382649329,0.9180898668519681,0.0,5.800000000000001
AMD|||MSFT,AMD,MSFT,0.6414317126343362,0.10537451829279924,0.3746415958031775,0.8027376923891072,0.0,5.800000000000001
AMD|||MSTR,AMD,MSTR,0.4624757762027031,0.21092999623518915,0.01855076849174717,0.7409384601664681,0.0,5.800000000000001
AMD|||MU,AMD,MU,0.6371527208817248,0.13329242309228015,0.3923336411427987,0.864735420430724,0.0,5.800000000000001
AMD|||NFLX,AMD,NFLX,0.45973649151090185,0.13408185154586322,0.1905597242988754,0.7334952304745808,0.0,5.800000000000001
AMD|||NVDA,AMD,NVDA,0.7909017612022445,0.12026471547839158,0.5495484558979262,0.9311194970266298,0.0,5.800000000000001
AMD|||NXPI,AMD,NXPI,0.6971323557626514,0.15469721684215737,0.31228819132956076,0.8817559327409278,0.0,5.800000000000001
AMD|||ODFL,AMD,ODFL,0.48930454454890293,0.2530665109870965,-0.11976637060360824,0.7577920201503912,6.6000000000000005,5.800000000000001
AMD|||ON,AMD,ON,0.7076331538755366,0.16517379021473283,0.3694996510487028,0.8855193572511076,0.0,5.800000000000001
AMD|||ORLY,AMD,ORLY,0.25149663959571195,0.17218710247838737,-0.04351064206909274,0.5883584246024438,4.2,5.800000000000001
AMD|||PANW,AMD,PANW,0.4019826574158569,0.11212192764104048,0.1537134513963611,0.630433514379002,0.0,5.800000000000001
AMD|||PAYX,AMD,PAYX,0.44891648864235734,0.24293105693444061,-0.06809116126437041,0.744992832623615,2.6,5.800000000000001
AMD|||PCAR,AMD,PCAR,0.3649723929429725,0.21026707347005805,-0.010863623070464337,0.6720015236457001,1.0,5.800000000000001
AMD|||PDD,AMD,PDD,0.34893124902271344,0.09882227083544579,0.1422962458115934,0.5503770989397444,0.0,5.800000000000001
AMD|||PEP,AMD,PEP,0.1641651736803431,0.22115170342796764,-0.3106054382612181,0.5163900965644096,25.2,5.800000000000001
AMD|||PLTR,AMD,PLTR,0.5453020673497212,0.1344466375287486,0.18557495016382705,0.7426324851788262,0.0,5.800000000000001
AMD|||PYPL,AMD,PYPL,0.4186064957895713,0.24165602737058128,-0.059064020954396904,0.7561693317039062,2.6,5.800000000000001
AMD|||QCOM,AMD,QCOM,0.6358165368132722,0.1668949087113591,0.25044895613756674,0.8552278076310238,0.0,5.800000000000001
AMD|||REGN,AMD,REGN,0.15591149892605782,0.19953254454881958,-0.3259532591162109,0.4386780030161131,18.6,5.800000000000001
AMD|||ROP,AMD,ROP,0.4379412139675132,0.14055207542470788,0.12081309730807235,0.648318840726081,0.0,5.800000000000001
AMD|||ROST,AMD,ROST,0.38944605020535095,0.17666623692495187,-0.002774998967937301,0.6689624471556727,0.4,5.800000000000001
AMD|||SBUX,AMD,SBUX,0.43457148357789005,0.20078858361849833,-0.07856322490061611,0.7541438210087394,3.0,5.800000000000001
AMD|||SNPS,AMD,SNPS,0.7116797242190642,0.07572780639490403,0.48277389184056346,0.8471627901329047,0.0,5.800000000000001
AMD|||TEAM,AMD,TEAM,0.47584587514230725,0.1624456009610805,0.1033770796002873,0.7456112868258945,0.0,5.800000000000001
AMD|||TMUS,AMD,TMUS,0.2735594806865577,0.2590659827392932,-0.24003817237709285,0.6810414666220284,14.6,5.800000000000001
AMD|||TSLA,AMD,TSLA,0.5058420798184818,0.17637249316909998,0.1508435942052451,0.7922699480807862,0.0,5.800000000000001
AMD|||TTD,AMD,TTD,0.5133773576712087,0.16653297662351532,0.17099905773079715,0.7551684384946736,0.0,5.800000000000001
AMD|||TTWO,AMD,TTWO,0.3929749130117049,0.12910491710958139,0.14441305814411445,0.6771349207431221,0.0,5.800000000000001
AMD|||TXN,AMD,TXN,0.6617283016357343,0.1440455818181487,0.3130318981664825,0.8216021095096793,0.0,5.800000000000001
AMD|||VRSK,AMD,VRSK,0.31088322761428594,0.2652377433829515,-0.24151518518807558,0.652550991013127,15.8,5.800000000000001
AMD|||VRTX,AMD,VRTX,0.16744315148210343,0.17230694630125995,-0.16450575548091625,0.4525609941882988,23.599999999999998,5.800000000000001
AMD|||WBD,AMD,WBD,0.3216892694735332,0.196101971376804,-0.03803497779136683,0.6688698518183717,1.2,5.800000000000001
AMD|||WDAY,AMD,WDAY,0.5162190609075384,0.12267274479459814,0.23073525335452175,0.6871393071417653,0.0,5.800000000000001
AMD|||XEL,AMD,XEL,0.12699524211241814,0.2532313493805579,-0.36446867763250806,0.6114038591833408,29.599999999999998,5.800000000000001
AMD|||ZS,AMD,ZS,0.5372415265168983,0.10253797367610663,0.25954992371810287,0.7156683278129471,0.0,5.800000000000001
AMGN|||AMZN,AMGN,AMZN,0.17892456417952995,0.11693948566495352,-0.07754798736949924,0.4384648650074704,8.799999999999999,5.800000000000001
AMGN|||ANSS,AMGN,ANSS,0.19423221501779783,0.11220972946121899,-0.02123764220498215,0.5545852367359431,1.0,5.800000000000001
AMGN|||APP,AMGN,APP,0.15005968750226972,0.09432544265124113,-0.02926013544440553,0.49537852966644436,0.4,5.800000000000001
AMGN|||ASML,AMGN,ASML,0.19117017651183535,0.11485382711526908,-0.07005247805942255,0.4097774119189313,4.8,5.800000000000001
AMGN|||AVGO,AMGN,AVGO,0.22077129676626778,0.130254307903022,-0.048677509029741904,0.5022858942200048,5.4,5.800000000000001
AMGN|||AXON,AMGN,AXON,0.1482606138809941,0.14184943078126086,-0.04475857060122454,0.5516295301806617,4.2,5.800000000000001
AMGN|||AZN,AMGN,AZN,0.31439783780145203,0.13611101905987869,0.07918375447124341,0.5711526440018427,0.0,5.800000000000001
AMGN|||BIIB,AMGN,BIIB,0.3743227359521733,0.14334853193615318,0.014002636528034343,0.6483089686648074,0.0,5.800000000000001
AMGN|||BKNG,AMGN,BKNG,0.19270630844006487,0.17179261367565316,-0.10158364159038624,0.6175452625340688,10.0,5.800000000000001
AMGN|||BKR,AMGN,BKR,0.08998105874029025,0.09905242962954108,-0.18813097146354535,0.28696498318128383,15.0,5.800000000000001
AMGN|||CCEP,AMGN,CCEP,0.2537908896240286,0.12469127141937282,-0.0754694576799645,0.5052302069034055,1.0,5.800000000000001
AMGN|||CDNS,AMGN,CDNS,0.1685703443724377,0.12528585052963168,-0.14668875227020212,0.49512864653245836,6.4,5.800000000000001
