Date,AAPL,MSFT,OLS_Spread,Ratio_Spread,OLS_Signals,Ratio_Signals
2021-04-07,127.9000015258789,249.8999938964844,-12.946031285238917,0.5118047404949465,0.0,0.0
2021-04-08,130.36000061035156,253.25,-11.839207265367861,0.5147482748681207,0.0,0.0
2021-04-09,133.0,255.8500061035156,-10.24943385094889,0.5198358289121513,0.0,0.0
2021-04-12,131.24000549316406,255.91000366210935,-12.033663298772183,0.512836558223987,0.0,0.0
2021-04-13,134.42999267578125,258.489990234375,-9.885815559702053,0.5200587943614082,0.0,0.0
2021-04-14,132.02999877929688,255.58999633789065,-11.114408776020099,0.5165695084746309,0.0,0.0
2021-04-15,134.5,259.5,-10.223783620487382,0.5183044315992292,0.0,0.0
2021-04-16,134.16000366210938,260.739990234375,-11.064651841490388,0.5145355859740391,0.0,0.0
2021-04-19,134.83999633789062,258.739990234375,-9.57679492738339,0.5211409191742963,0.0,0.0
2021-04-20,133.11000061035156,258.260009765625,-11.112911127023466,0.5154108091730926,0.0,0.0
2021-04-21,133.5,260.5799865722656,-11.660024885290085,0.5123187001277129,0.0,0.0
2021-04-22,131.94000244140625,257.1700134277344,-11.842624765324842,0.5130458278662486,0.0,0.0
2021-04-23,134.32000732421875,261.1499938964844,-11.070261827481374,0.5143404574516706,0.0,0.0
2021-04-26,134.72000122070312,261.54998779296875,-10.831838313256128,0.5150831868030574,0.0,0.0
2021-04-27,134.38999938964844,261.9700012207031,-11.331497058252438,0.5129976667688307,0.0,0.0
2021-04-28,133.5800018310547,254.55999755859372,-9.148356134605706,0.5247485980208171,0.0,-1.0
2021-04-29,133.47999572753906,252.50999450683597,-8.420300161134463,0.5286127227883864,0.0,-1.0
2021-04-30,131.4600067138672,252.17999267578125,-10.306990835860773,0.5212943553491199,0.0,0.0
2021-05-03,132.5399932861328,251.8600006103516,-9.097749190490845,0.5262447112083638,0.0,0.0
2021-05-04,127.8499984741211,247.7899932861328,-12.143737319022478,0.5159611039114388,0.0,0.0
2021-05-05,128.10000610351562,246.47000122070312,-11.36054249736074,0.5197387327831742,0.0,0.0
2021-05-06,129.74000549316406,249.72999572753903,-11.037359597317845,0.5195211136539373,0.0,0.0
2021-05-07,130.2100067138672,252.4600067138672,-11.670097499660187,0.5157648865209944,0.0,0.0
2021-05-10,126.8499984741211,247.17999267578125,-12.897338479792495,0.5131887783511124,0.0,0.0
2021-05-11,125.91000366210938,246.22999572753903,-13.453599011302487,0.5113511994754393,0.0,0.0
2021-05-12,122.7699966430664,239.0,-13.67317853458212,0.5136819943224535,0.0,0.0
2021-05-13,124.97000122070312,243.02999877929688,-13.101019904090549,0.514216359496394,0.0,0.0
2021-05-14,127.4499969482422,248.1499938964844,-12.689154654340584,0.5136006451058301,0.0,0.0
2021-05-17,126.2699966430664,245.17999267578125,-12.669476072521434,0.515009382556113,0.0,0.0
2021-05-18,124.8499984741211,243.0800018310547,-13.241220489333728,0.5136169060953614,0.0,0.0
2021-05-19,124.69000244140624,243.1199951171875,-13.4173710948685,0.5128743210993558,0.0,0.0
2021-05-20,127.30999755859376,246.47999572753903,-12.154588144608837,0.5165124949909657,0.0,0.0
2021-05-21,125.43000030517578,245.1699981689453,-13.50543530808585,0.5116041980746056,0.0,0.0
2021-05-24,127.0999984741211,250.77999877929688,-14.101496574184864,0.5068187219586741,0.0,0.0
2021-05-25,126.9000015258789,251.72000122070312,-14.681190700602542,0.504131578382663,0.0,0.0
2021-05-26,126.8499984741211,251.4900054931641,-14.638291090737084,0.5043937957907002,0.0,0.0
2021-05-27,125.27999877929688,249.30999755859372,-15.327715560758435,0.5025069191212563,0.0,0.0
2021-05-28,124.61000061035156,249.67999267578125,-16.147166641469227,0.49907883797546515,0.0,1.0
2021-06-01,124.27999877929688,247.3999938964844,-15.556203733913776,0.5023443890273391,0.0,0.0
2021-06-02,125.05999755859376,247.3000030517578,-14.735815440809588,0.5057015609191875,0.0,0.0
2021-06-03,123.54000091552734,245.7100067138672,-15.61356149365065,0.5027878293104743,0.0,0.0
2021-06-04,125.88999938964844,250.7899932861328,-15.315532760983729,0.5019737739137673,0.0,0.0
2021-06-07,125.9000015258789,253.80999755859372,-16.525407350409324,0.49604035592338735,0.0,0.0
2021-06-08,126.73999786376952,252.57000732421875,-15.18453912940636,0.5018014577680083,0.0,0.0
2021-06-09,127.12999725341795,253.58999633789065,-15.20654606357327,0.5013210264178807,0.0,0.0
2021-06-10,126.11000061035156,257.239990234375,-17.700892476178126,0.49024259601102826,1.0,1.0
2021-06-11,127.3499984741211,257.8900146484375,-16.723460351488484,0.49381515855791464,0.0,0.0
2021-06-14,130.47999572753906,259.8900146484375,-14.401327336396264,0.5020585185007743,0.0,0.0
2021-06-15,129.63999938964844,258.3599853515625,-14.623295698018865,0.5017804874591599,0.0,0.0
2021-06-16,130.14999389648438,257.3800048828125,-13.717455603702518,0.5056725131221552,0.0,0.0
2021-06-17,131.7899932861328,260.8999938964844,-13.4992928357766,0.5051360535425014,0.0,0.0
2021-06-18,130.4600067138672,259.42999267578125,-14.235498699791606,0.5028717202983837,0.0,0.0
2021-06-21,132.3000030517578,262.6300048828125,-13.688090074034164,0.50375052580451,0.0,0.0
2021-06-22,133.97999572753906,265.510009765625,-13.171423873766798,0.5046137275419782,0.0,0.0
2021-06-23,133.6999969482422,265.2699890136719,-13.354470562084174,0.5040147867663664,0.0,0.0
2021-06-24,133.41000366210938,266.69000244140625,-14.218052881321455,0.5002437378259822,0.0,0.0
2021-06-25,133.11000061035156,265.0199890136719,-13.843483870184059,0.5022640032012252,0.0,0.0
2021-06-28,134.77999877929688,268.7200012207031,-13.66803947295341,0.5015629583471175,0.0,0.0
2021-06-29,136.3300018310547,271.3999938964844,-13.200571542064893,0.5023213150220364,0.0,0.0
2021-06-30,136.9600067138672,270.8999938964844,-12.368600599670941,0.5055740487251617,0.0,0.0
2021-07-01,137.27000427246094,271.6000061035156,-12.341360455303203,0.50541237550688,0.0,0.0
2021-07-02,139.9600067138672,277.6499938964844,-12.095142404020322,0.5040879156872885,0.0,0.0
2021-07-06,142.02000427246094,277.6600036621094,-10.039188111267805,0.511488879922685,-1.0,-1.0
2021-07-07,144.57000732421875,279.92999267578125,-8.406106532278898,0.5164505808838488,-1.0,-1.0
2021-07-08,143.24000549316406,277.4200134277344,-8.722247126615201,0.51632902660239,-1.0,-1.0
2021-07-09,145.11000061035156,277.94000244140625,-7.062292273661569,0.5220910964082719,-1.0,-1.0
2021-07-12,144.5,277.32000732421875,-7.421856942456969,0.5210586909838892,0.0,-1.0
2021-07-13,145.63999938964844,280.9800109863281,-7.760250588188228,0.5183286842306194,0.0,0.0
2021-07-14,149.14999389648438,282.510009765625,-4.868271730590294,0.5279458735646985,-1.0,-1.0
2021-07-15,148.47999572753906,281.0299987792969,-4.940445925443754,0.5283421569671849,0.0,0.0
2021-07-16,146.38999938964844,280.75,-6.91734176304999,0.5214247529462099,0.0,0.0
2021-07-19,142.4499969482422,277.010009765625,-9.346642023436686,0.5142413339820012,0.0,0.0
2021-07-20,146.14999389648438,279.32000732421875,-6.579727284298343,0.5232349637125772,0.0,0.0
2021-07-21,145.39999389648438,281.3999938964844,-8.169900668263892,0.5167021927867246,0.0,0.0
2021-07-22,146.8000030517578,286.1400146484375,-8.684538140202903,0.5130355613915861,0.0,0.0
2021-07-23,148.55999755859375,289.6700134277344,-8.35042352093069,0.5128594285637228,0.0,0.0
2021-07-26,148.99000549316406,289.04998779296875,-7.669967317774194,0.5154471952438819,0.0,0.0
2021-07-27,146.77000427246094,286.5400085449219,-8.876107301758907,0.5122146991541368,0.0,0.0
2021-07-28,144.97999572753906,286.2200012207031,-10.536854610061482,0.5065334187310885,0.0,0.0
2021-07-29,145.63999938964844,286.5,-9.989951448236496,0.5083420572064518,0.0,0.0
2021-07-30,145.86000061035156,284.9100036621094,-9.127699637308012,0.5119511380279053,0.0,0.0
2021-08-02,145.52000427246094,284.82000732421875,-9.431343563717576,0.5109191788862338,0.0,0.0
2021-08-03,147.36000061035156,287.1199951171875,-8.520386169089534,0.5132348952228383,0.0,0.0
2021-08-04,146.9499969482422,286.510009765625,-8.68399715548398,0.5128965548828549,0.0,0.0
2021-08-05,147.05999755859375,289.5199890136719,-9.789823841432252,0.5079441943183038,0.0,0.0
2021-08-06,146.13999938964844,289.4599914550781,-10.68558706939018,0.5048711521582705,0.0,0.0
2021-08-09,146.08999633789062,288.3299865722656,-10.279144854169147,0.5066763886567703,0.0,0.0
2021-08-10,145.60000610351562,286.44000244140625,-10.005709793381925,0.508308912381396,0.0,0.0
2021-08-11,145.86000061035156,286.95001220703125,-9.951724611968672,0.5083115330384276,0.0,0.0
2021-08-12,148.88999938964844,289.8099975585937,-8.076965776503187,0.5137503904072388,0.0,0.0
2021-08-13,149.10000610351562,292.8500061035156,-9.094916156459533,0.5091343793614683,0.0,0.0
2021-08-16,151.1199951171875,294.6000061035156,-7.781808351322695,0.512966707353317,0.0,0.0
2021-08-17,150.19000244140625,293.0799865722656,-8.097816316677182,0.512453969300198,0.0,0.0
2021-08-18,146.36000061035156,290.7300109863281,-10.978587529323136,0.5034224025026239,0.0,1.0
2021-08-19,146.6999969482422,296.7699890136719,-13.078332315714647,0.49432221039535057,1.0,1.0
2021-08-20,148.19000244140625,304.3599853515625,-14.654170127753162,0.48689055583385504,1.0,1.0
2021-08-23,149.7100067138672,304.6499938964844,-13.251309621417874,0.49141641133508923,0.0,1.0
2021-08-24,149.6199951171875,302.6199951171875,-12.521339509278135,0.4944154303460622,0.0,0.0
2021-08-25,148.36000061035156,302.010009765625,-13.534941340399115,0.49124199799035273,0.0,0.0
2021-08-26,147.5399932861328,299.0899963378906,-13.17546145276907,0.49329631580005306,0.0,0.0
2021-08-27,148.60000610351562,299.7200012207031,-12.369927842783682,0.4957960946826898,0.0,0.0
2021-08-30,153.1199951171875,303.5899963378906,-9.413154157947304,0.5043644288817984,0.0,0.0
2021-08-31,151.8300018310547,301.8800048828125,-10.012426971880018,0.5029481892647839,0.0,0.0
2021-09-01,152.50999450683594,301.8299865722656,-9.312230293922624,0.5052844359131337,0.0,0.0
2021-09-02,153.64999389648438,301.1499938964844,-7.897560021730641,0.5102108484494912,0.0,0.0
2021-09-03,154.3000030517578,301.1400146484375,-7.243519927645991,0.5123862507342095,0.0,0.0
2021-09-07,156.69000244140625,300.17999267578125,-4.465736828139569,0.5219868287845691,-1.0,0.0
2021-09-08,155.11000061035156,300.2099914550781,-6.057856129687934,0.5166716799082999,0.0,0.0
2021-09-09,154.07000732421875,297.25,-5.9022137946670625,0.5183179388535534,0.0,0.0
2021-09-10,148.97000122070312,295.7099914550781,-10.380160983103451,0.5037706047322836,0.0,0.0
2021-09-13,149.5500030517578,296.989990234375,-10.317191771496027,0.5035523349919563,0.0,0.0
2021-09-14,148.1199951171875,299.7900085449219,-12.878217035940395,0.49407915839527566,0.0,0.0
2021-09-15,149.02999877929688,304.82000732421875,-13.99999144013907,0.4889114729952178,0.0,0.0
2021-09-16,148.7899932861328,305.2200012207031,-14.40156731556229,0.4874844135084826,0.0,0.0
2021-09-17,146.05999755859375,299.8699951171875,-14.970523740173974,0.48707773347418215,0.0,0.0
2021-09-20,142.94000244140625,294.29998779296875,-15.84061399513709,0.4856948976224908,0.0,0.0
2021-09-21,143.42999267578125,294.79998779296875,-15.552589820343542,0.48653323817811295,0.0,0.0
2021-09-22,145.85000610351562,298.5799865722656,-14.659439309963602,0.4884788420613563,0.0,0.0
2021-09-23,146.8300018310547,299.5599975585937,-14.075301496934912,0.4901522333679912,0.0,0.0
2021-09-24,146.9199981689453,299.3500061035156,-13.900482865588515,0.49079671011645204,0.0,0.0
2021-09-27,145.3699951171875,294.1700134277344,-13.35812049856986,0.4941699985777068,0.0,0.0
2021-09-28,141.91000366210938,283.5199890136719,-12.516225022939409,0.5005290955173753,0.0,0.0
2021-09-29,142.8300018310547,284.0,-11.790118708923046,0.5029225416586433,0.0,0.0
2021-09-30,141.5,281.9200134277344,-12.279947156012184,0.5019154130973792,0.0,0.0
2021-10-01,142.64999389648438,289.1000061035156,-14.030182916630025,0.49342784809699,0.0,0.0
2021-10-04,139.13999938964844,283.1099853515625,-15.120615647299957,0.4914697700148799,0.0,0.0
2021-10-05,141.11000061035156,288.760009765625,-15.432840761491065,0.48867570244537994,0.0,0.0
2021-10-06,142.0,293.1099853515625,-16.29993622857711,0.4844597833461119,0.0,0.0
2021-10-07,143.2899932861328,294.8500061035156,-15.712793212168094,0.4859758871289516,0.0,0.0
2021-10-08,142.89999389648438,294.8500061035156,-16.10279260181653,0.48465318276546077,0.0,0.0
2021-10-11,142.80999755859375,294.2300109863281,-15.942352998150966,0.4853685627780154,0.0,0.0
2021-10-12,141.50999450683594,292.8800048828125,-16.697045223632927,0.4831671406296824,0.0,0.0
2021-10-13,140.91000366210938,296.3099975585937,-18.68252027860092,0.47554927212418874,1.0,1.0
2021-10-14,143.75999450683594,302.75,-18.43385326744567,0.47484721554693954,0.0,0.0
2021-10-15,144.83999633789062,304.2099914550781,-17.94358887880037,0.47611847212874586,0.0,0.0
2021-10-18,146.5500030517578,307.2900085449219,-17.477699995091626,0.4769110578820986,0.0,0.0
2021-10-19,148.75999450683594,308.2300109863281,-15.64740571818902,0.4826265749749928,0.0,0.0
2021-10-20,149.25999450683594,307.4100036621094,-14.81617842198824,0.48554045974019605,0.0,0.0
2021-10-21,149.47999572753906,310.760009765625,-15.949352265886745,0.4810142586888087,0.0,0.0
2021-10-22,148.69000244140625,309.1600036621094,-16.093051695952965,0.4809483784452086,0.0,0.0
2021-10-25,148.63999938964844,308.1300048828125,-15.727005158054226,0.48239378520173315,0.0,0.0
2021-10-26,149.32000732421875,310.1099853515625,-15.846774930127197,0.4815066085503151,0.0,0.0
2021-10-27,148.85000610351562,323.1700134277344,-21.592140967965037,0.46059349543208994,1.0,1.0
2021-10-28,152.57000732421875,324.3500061035156,-18.34877668938688,0.47038694143118454,0.0,0.0
2021-10-29,149.8000030517578,331.6199951171875,-24.055363030431096,0.45172186616437787,1.0,1.0
2021-11-01,148.9600067138672,329.3699951171875,-23.98651210020526,0.45225736685841184,1.0,1.0
2021-11-02,150.02000427246094,333.1300048828125,-24.44530325431353,0.4503347103940233,1.0,1.0
2021-11-03,151.49000549316406,334.0,-23.326721004957307,0.453562890698096,0.0,0.0
2021-11-04,150.9600067138672,336.44000244140625,-24.84231514117397,0.4486981500963403,0.0,0.0
2021-11-05,151.27999877929688,336.0599975585937,-24.36882689813757,0.45015770957065626,0.0,0.0
2021-11-08,150.44000244140625,336.989990234375,-25.58447714836248,0.44642276269623293,0.0,0.0
2021-11-09,150.80999755859375,335.95001220703125,-24.794401502707217,0.4489060636368013,0.0,0.0
2021-11-10,147.9199981689453,330.79998779296875,-25.604140617042844,0.4471584148350123,0.0,0.0
2021-11-11,147.8699951171875,332.42999267578125,-26.312554995360955,0.44481544498123854,0.0,0.0
2021-11-12,149.99000549316406,336.7200012207031,-25.925416862161512,0.44544430075258024,0.0,0.0
2021-11-15,150.0,336.07000732421875,-25.652868943275706,0.4463355751210778,0.0,0.0
2021-11-16,151.0,339.510009765625,-26.042396419358397,0.4447586099279968,0.0,0.0
2021-11-17,153.49000549316406,339.1199951171875,-23.39485148274639,0.4526126672068497,0.0,0.0
2021-11-18,157.8699951171875,341.2699890136719,-19.883313449517146,0.46259559937707545,0.0,0.0
2021-11-19,160.5500030517578,343.1099853515625,-17.946539134962904,0.46792576697309657,0.0,0.0
2021-11-22,161.02000427246094,339.8299865722656,-16.151641056486767,0.4738251791626978,0.0,0.0
2021-11-23,161.41000366210938,337.67999267578125,-14.893190076044164,0.4779969413736779,-1.0,-1.0
2021-11-24,161.94000244140625,337.9100036621094,-14.456100121885527,0.4792400363599089,-1.0,-1.0
2021-11-26,156.80999755859375,329.67999267578125,-16.261739226256793,0.4756430509655044,0.0,0.0
2021-11-29,160.24000549316406,336.6300048828125,-15.63906445068045,0.4760122483702745,0.0,0.0
2021-11-30,165.3000030517578,330.5899963378906,-8.139313440774544,0.5000151392445867,-1.0,-1.0
2021-12-01,164.77000427246094,330.0799865722656,-8.463302894648763,0.49918204973141334,-1.0,-1.0
2021-12-02,163.75999450683594,329.489990234375,-9.234994189211278,0.49701052948634067,0.0,0.0
2021-12-03,161.83999633789062,323.010009765625,-8.537520115280358,0.5010370931084185,0.0,0.0
2021-12-06,165.32000732421875,326.19000244140625,-6.34201030940298,0.5068211965016166,0.0,0.0
2021-12-07,171.17999267578125,334.9200134277344,-4.008356795863165,0.511107087700857,0.0,0.0
2021-12-08,175.0800018310547,334.9700012207031,-0.12853931573584987,0.522673675830747,0.0,0.0
2021-12-09,174.55999755859375,333.1000061035156,0.1068075023129893,0.5240468158512934,0.0,0.0
2021-12-10,179.4499969482422,342.5400085449219,1.1836867009014895,0.5238804007465554,0.0,0.0
2021-12-13,175.74000549316406,339.3999938964844,-1.2579519830308072,0.5177961362803207,0.0,0.0
2021-12-14,174.3300018310547,328.3399963378906,1.7995326066387918,0.5309435456399708,0.0,0.0
2021-12-15,179.3000030517578,334.6499938964844,4.220723141586575,0.5357836734556158,0.0,0.0
2021-12-16,172.25999450683594,324.8999938964844,1.1190527585027041,0.5301938988700606,0.0,0.0
2021-12-17,171.13999938964844,323.79998779296875,0.443385437800373,0.5285361514561635,0.0,0.0
2021-12-20,169.75,319.9100036621094,0.6246755816399059,0.5306179802345001,0.0,0.0
2021-12-21,172.99000549316406,327.2900085449219,0.8836600630571638,0.5285526627050104,0.0,0.0
2021-12-22,175.63999938964844,333.20001220703125,1.1464136560453824,0.5271308311973166,0.0,0.0
2021-12-23,176.27999877929688,334.69000244140625,1.1845581327907269,0.5266963383830325,0.0,0.0
2021-12-27,180.3300018310547,342.45001220703125,2.100043995195051,0.5265878096159464,0.0,0.0
2021-12-28,179.2899932861328,341.25,1.5447589240806394,0.5253919217176053,0.0,0.0
2021-12-29,179.3800048828125,341.95001220703125,1.352013106534315,0.5245796124557766,0.0,0.0
2021-12-30,178.1999969482422,339.32000732421875,1.2343486176871465,0.5251679626953824,0.0,0.0
2021-12-31,177.57000732421875,336.32000732421875,1.8161553511523323,0.5279793157028507,0.0,0.0
2022-01-03,182.00999450683597,334.75,6.890318919342462,0.5437191770181806,-1.0,-1.0
2022-01-04,179.6999969482422,329.010009765625,6.898887780093958,0.5461839810778221,-1.0,-1.0
2022-01-05,174.9199981689453,316.3800048828125,7.220553638148942,0.5528794344438293,-1.0,-1.0
2022-01-06,172.0,313.8800048828125,5.31038576711083,0.5479801112664581,0.0,0.0
2022-01-07,172.1699981689453,314.0400085449219,5.415753317746464,0.5482422413840854,0.0,0.0
2022-01-10,172.19000244140625,314.2699890136719,5.342861092099156,0.5479046948829573,0.0,0.0
2022-01-11,175.0800018310547,314.9800109863281,7.946059801680349,0.555844801969526,0.0,0.0
2022-01-12,175.52999877929688,318.2699890136719,7.067128953338283,0.5515128816363414,0.0,0.0
2022-01-13,172.19000244140625,304.79998779296875,9.168098753652771,0.5649278521571464,0.0,-1.0
2022-01-14,173.07000732421875,310.20001220703125,7.86686033136175,0.5579303691603652,0.0,0.0
2022-01-18,169.8000030517578,302.6499938964844,7.646550954798499,0.5610441317564825,0.0,0.0
2022-01-19,166.22999572753906,303.3299865722656,3.801872748036203,0.5480170213502326,0.0,0.0
2022-01-20,164.50999450683594,301.6000061035156,2.78066620418565,0.5454575304297989,0.0,0.0
2022-01-21,162.41000366210938,296.0299987792969,2.9305802216834707,0.5486268429950338,0.0,0.0
2022-01-24,161.6199951171875,296.3699951171875,2.0032362354898225,0.5453318412117982,0.0,0.0
2022-01-25,159.77999877929688,288.489990234375,3.346226968927425,0.5538493680473573,0.0,0.0
2022-01-26,159.69000244140625,296.7099914550781,-0.06409188156320056,0.5382023087873781,0.0,0.0
2022-01-27,159.22000122070312,299.8399963378906,-1.798402607570921,0.5310165527125927,1.0,0.0
2022-01-28,170.3300018310547,308.260009765625,5.910484135536052,0.5525530280770422,0.0,0.0
2022-01-31,174.77999877929688,310.9800109863281,9.261785226574034,0.5620296887409296,0.0,0.0
2022-02-01,174.61000061035156,308.760009765625,9.988516855251476,0.5655201291867277,0.0,0.0
2022-02-02,175.83999633789062,313.4599914550781,9.320039018943078,0.5609647200002882,0.0,0.0
2022-02-03,172.89999389648438,301.25,11.312044300947093,0.5739418884530602,0.0,-1.0
2022-02-04,172.38999938964844,305.94000244140625,8.907607169074879,0.5634764921683121,0.0,0.0
2022-02-07,171.66000366210938,300.95001220703125,10.193228771508927,0.5703937421475167,0.0,0.0
2022-02-08,174.8300018310547,304.5599975585937,11.905037907250687,0.5740412504351281,0.0,0.0
2022-02-09,176.27999877929688,311.2099914550781,10.668888728465788,0.5664342521751656,0.0,0.0
2022-02-10,172.1199951171875,302.3800048828125,10.075600254671372,0.5692175155030264,0.0,0.0
2022-02-11,168.63999938964844,295.0400085449219,9.560464802544175,0.5715834954769256,0.0,0.0
2022-02-14,168.8800048828125,295.0,9.816631032043148,0.5724745928230932,0.0,0.0
2022-02-15,172.7899932861328,300.4700012207031,11.517110250461371,0.575065705674937,0.0,0.0
2022-02-16,172.5500030517578,299.5,11.66893466475554,0.5761268883197256,0.0,0.0
2022-02-17,168.8800048828125,290.7300109863281,11.541416743137802,0.5808826006983994,0.0,0.0
2022-02-18,167.3000030517578,287.92999267578125,11.09243224195717,0.5810440291301754,0.0,0.0
2022-02-22,164.32000732421875,287.7200012207031,8.197258807873908,0.5711108252018003,0.0,0.0
2022-02-23,160.07000732421875,280.2699890136719,6.956558026449329,0.5711278895308708,0.0,0.0
2022-02-24,162.74000549316406,294.5899963378906,3.8422452904951,0.5524288248624151,0.0,0.0
2022-02-25,164.85000610351562,297.3099975585937,4.853550043642485,0.5544717885614562,0.0,0.0
2022-02-28,165.1199951171875,298.7900085449219,4.525715083222451,0.552628904565135,0.0,0.0
2022-03-01,163.1999969482422,294.95001220703125,4.156814772618986,0.5533140877908792,0.0,0.0
2022-03-02,166.55999755859375,300.19000244140625,5.400215023206698,0.5548485832438887,0.0,0.0
2022-03-03,166.22999572753906,295.9200134277344,6.794998903246665,0.5617396194398779,0.0,0.0
2022-03-04,163.1699981689453,289.8599853515625,6.182841327647537,0.562926952373372,0.0,0.0
